id,year,context,target,task_a_label,task_b_label,task_b_stdev
261d,2019,"Schließlich entstehen durch die Dienstreisen unserer Mitarbeiter, den Papierverbrauch und Abfall (Hausmüll, Wertstoffe, Elektroschrott, Datenmüll) sowie durch sämtliche Veranstaltungen andere indirekte Treibhausgasemissionen der Scope-3-Kategorie. Die größte Herausforderung besteht nach wie vor darin, sämtliche Emissionen zu erfassen, was uns aktuell nur für die gefahrenen Kilometer der drei Poolfahrzeuge sowie für Strom- und Heizenergie möglich ist. Die Abfalldaten können wir aus Komplexitätsgründen nicht von allen Standorten erfassen, da die Verbräuche von den jeweiligen Dienstleistern in den Regionen unterschiedlich bzw. gar nicht aufgeschlüsselt werden.","Quantifizierbare Ziele zur Reduktion der Treibhausgasemissionen wurden nicht gesetzt, da unsere Energie- und Verbrauchsdaten unternehmensweit momentan noch nicht erfasst werden (können).",13,0.6666666667,0.0
103d,2019,Unsere größten Herausforderungen bezüglich klimarelevanter Emissionen beziehen sich insbesondere auf die Strom- und Wärmeversorgung der von uns genutzten CoWorking-Spaces und dem Berufs- und Geschäftsverkehr mit dem Zug auf nicht-elektrifizierten Strecken. Bei beiden Bereichen hängen unsere Emissionen von den Entscheidungen anderer Akteure ab. Mit den Betreiber*innen der CoWorking-Spaces befinden wir uns hierzu bereits im Dialog und eine zeitnahe Umstellung auf Ökostrom-Tarife steht in Aussicht.,"Ein Wechsel in eigene Büroräume in welchen die Entscheidung über den Versorgungsanbieter bei uns liegt, kommt für uns nicht in Betracht, da die Nutzung von flexiblen Arbeitsplätzen in einem CoWorking-Space die flächenoptimalste Lösung für unsere dezentrale Arbeitsweise darstellt.",13,0.6666666667,0.0
169d,2019,"[ORG] hat sich Umweltleitlinien gegeben, die die Basis für die Strategie und die Maßnahmen im Handlungsfeld Umwelt sind. Um diese Umweltleitlinien mit Leben zu füllen und den Ressourcenbedarf des Unternehmens zu senken, hat [ORG] daraus mittel- und langfristige Ziele für das Handlungsfeld Umwelt abgeleitet. Diese sind nicht mit einem konkreten Zeitpunkt für die Zielerreichung versehen, sondern es sind Ziele, an denen kontinuierlich gearbeitet werden muss und gearbeitet wird.",Bei Bedarf würden sie situationsbedingt angepasst.,13,0.3333333333,0.3333333333
66d,2019,"Eingegangene Vorschläge werden regelmäßig bewertet und je nach Qualität der Verbesserung finanziell vergütet. Im Berichtzeitraum gingen keine Verbesserungsvorschläge zur Thematik Nachhaltigkeit ein. Die Mitarbeiter werden durch einen Betriebsrat vertreten, der ebenfalls auf die Einhaltung von Arbeitnehmerrechten achtet.",Hierzu finden regelmäßige Sitzungen zwischen Geschäftsführung und Betriebsrat statt.,14,1.0,0.0
208d,2019,"Im Rahmen dieser verschiedenen Beschäftigungsverhältnisse werden alle gesetzlichen Vorgaben (wie z.B. Sozialversicherung, Arbeitssicherheitsgesetz und berufsgenossenschaftliche Vorschriften) eingehalten. Zudem wird sich an alle rechtlichen Vorgaben des sozialen Arbeitsschutzes (wie z.B. Arbeitszeitgesetz und Bundesurlaubsgesetz) gehalten. Über das Ziel, sich an nationale Regulatorik und Gesetze zu halten hinaus, wurden keine weiteren Ziele mit Bezug auf Arbeitnehmer formuliert.",Die Unternehmensgröße erlaubt eine Teilhabe aller Mitarbeiter an der Unternehmensentwicklung.,14,0.6666666667,0.0
173d,2019,"Wir streben eine Verbesserung der Vereinbarkeit von Familie bzw. Privatleben und Beruf an, um Mitarbeitern die Möglichkeit der flexiblen Arbeitsgestaltung zu geben. Neben Gleitzeit gehören dazu die Möglichkeit, mobil oder in Teilzeit zu arbeiten, und die Einrichtung von sogenannten „Arbeitszeitkonten“. Es gibt bei uns eine Vielzahl an Programmen zur Gesundheitsförderung sowie zur Förderung von außerbetrieblicher Weiterbildung.",Seit 2019 fördern wir auch gemeinschaftliche Sportveranstaltungen unserer Mitarbeiter.,15,0.6666666667,0.0
247d,2019,"Daher gibt es keine geschlechtsspezifischen Förderprogramme oder Angebote zur Vereinbarkeit von Familie und Beruf, sämtliche Maßnahmen stehen allen Mitarbeitern zur Verfügung. Die Bank bietet diverse Unterstützungsleistungen an, zum Beispiel dauerhafte Teilzeit- oder Jobsharing-Modelle oder die Möglichkeit, die Arbeitszeit befristet zu reduzieren. Die Herkunft oder die Nationalität der Mitarbeiter ist weder Einstellungs- noch Förderkriterium.",Daher erfolgt hierzu keine systematische Erhebung.,15,0.6666666667,0.0
32d,2019,"Die dafür notwendigen Rahmenbedingungen schafft die [ORG] durch flexible Arbeitszeitregelungen, Teilzeitarbeit und Jobsharing sowie durch die Implementierung eines Elternkonzeptes, die Einrichtung eines Eltern-Kind-Bürozimmers und finanzielle Unterstützung, z. B. bei der Kinderferienbetreuung. Seit 2009 sind wir nach dem Audit [ORG] als familienfreundlicher Arbeitgeber zertifiziert und seit 2013 Träger des Zertifikats TopArbeitgeberSüdniedersachsen (TOPAS). Dass die [ORG] als attraktiver Arbeitgeber wahrgenommen wird, bestätigte zudem eine Studie der überregionalen Wirtschaftszeitung [ORG] und des [ORG], wonach die [ORG] einer von ""Deutschlands begehrtesten Arbeitgebern"" ist.","Die Studie untersuchte neben der Arbeitgeber-Performance auch andere Reputationsfaktoren, wie Wirtschaftlichkeit, Produkt- und Serviceleistung, Nachhaltigkeit und Managementleistung, um anhand dieser Faktorne die Attraktivität des Unternehmens aus Mitarbeitersicht zu bewerten.",15,0.6666666667,0.0
252d,2019,"In der [ORG] hat neben der Aus- auch die Weiterbildung einen hohen Stellenwert. Deshalb motiviert die [ORG] ihre Mitarbeitenden, sich für Weiterbildungen zu interessieren, unternehmensinterne Weiterbildungsangebote wahrzunehmen und nach Angeboten für externe Weiterbildungen zu suchen. Zudem ermöglicht die [ORG] motivierten und begabten Mitarbeitenden ein berufsbegleitendes Studium und erinnert alle Mitarbeitenden an ihr Recht auf Bildungsurlaub.","Konkrete Vereinbarungen werden in den Jahresgesprächen mit den Mitarbeitenden dokumentiert und für die Finanzierung von Weiterbildungen werden u. a. Förderprogramme genutzt, wie beispielsweise die Bildungsprämie.",16,1.0,0.0
49d,2019,Die [ORG] und die [ORG] wurden im Verbund für ihre exzellente Ausbildungsqualität erneut von der [ORG] ausgezeichnet. Auch unser Traineeprogramm konnte sich wieder das Qualitätssiegel sichern. Für unsere Arbeitgeberqualität erhielt die [ORG]-Gruppe zertifizierte Auszeichnungen von [ORG] und [ORG].,"Das Ziel, unsere gemessenen Weiterbildungsstunden um 5 Prozent gegenüber 2017 zu steigern, konnten wir dagegen nicht erreichen.",16,1.0,0.0
144d,2019,"In regelmäßig stattfindenden Mitarbeitergesprächen vereinbaren und verfolgen Führungskraft und Mitarbeiter gemeinsam die persönliche Entwicklungsplanung des Mitarbeiters und die entsprechenden Qualifizierungsmaßnahmen (vgl. Leistungsindikatoren zu den Kriterien 14-16, GRI SRS-404-1). Dieser Prozess ist grundlegend für die Nachfolgeplanung und kontinuierliche Rekrutierung von Talenten aus den eigenen Reihen. Um den Bereich Mitarbeiterentwicklung darüber hinaus um elektronische Schulungen zu ergänzen, haben wir mit der Einführung von E-Learning begonnen.","Dadurch können mehr Mitarbeiter erreicht und gerade auch für gesetzlich geforderte Pflichtschulungen transparent nachvollzogen werden, wer welche Maßnahmen durchlaufen hat.",16,0.8333333333,0.1666666667
226d,2019,"Schritt 2: Aus den im ersten Schritt gewonnenen Erkenntnissen leiten sich Fokusrohstoffe und Schwerpunktthemen ab. Es haben sich zwei Schwerpunktthemen herauskristallisiert, die sich durch eine Vielzahl der Fokusrohstoffe und Länder ziehen. Diese sind Kinder- und Zwangsarbeit sowie Existenzsichernde Löhne und Einkommen.","Schritt 3: Die Fokusrohstoffe und Schwerpunktthemen werden mit entsprechenden Maßnahmen bearbeitet, um negativen Effekten entgegenzuwirken.",17,0.6666666667,0.0
5d,2019,"Darüber hinaus erstellen wir kein gesondertes Konzept. Wir sehen aufgrund gesetzlicher Regelungen für unsere Geschäftstätigkeit keine Risiken hinsichtlich Menschenrechte, da diese in der Bundesrepublik Deutschland ausreichend geschützt sind. Das Risiko, dass durch unsere Geschäftsstrategie Menschenrechtsverletzungen auftreten, schätzen wir als sehr gering ein, da wir mit regionalen Betrieben und deutschen Geschäftspartnern zusammenarbeiten.",Daher legen wir kein gesondertes Konzept zur Achtung von Menschenrechten vor.,17,0.6666666667,0.3333333333
239d,2019,"Als Sparkasse machen wir es den Menschen einfach, ihr Leben besser zu gestalten. Mehr als 97.200 Girokonten von Privatkunden werden bei uns geführt. Wir ermöglichen auch wirtschaftlich schwächeren Privatpersonen die aktive Teilnahme am Wirtschaftsleben.",So führten wir im Jahr 2019 10.503 guthabenbasierte Basiskonten.,18,1.0,0.0
115d,2019,In Paraguay wurde ebenso ein Projekt zur langfristigen Einkommensverbesserung durch Bienenzucht ins Leben gerufen. Der aus der Bienenzucht resultierende Honig-Verkauf stärkt die Lebens- und Arbeitsbedingungen von mehr als 100 Familien und sichert ihre Existenz als Kleinbauern und Wildsammler. Weitere beispielhafte Aufzählung ausgewählter Projekte findet man auf unserer Unternehmenswebsite.,Unsere Mitarbeiter übernehmen bei diesen Aufgaben eine aktive Rolle.,18,1.0,0.0
260d,2019,"Die [ORG] hat als Kreditinstitut umfangreiche rechtliche Anforderungen einzuhalten. Neben den Regelungen, denen alle Kreditinstitute unterworfen sind (KWG, WpHG, GWG, etc.), gelten für sie zusätzlich besondere sparkassenrechtliche Bestimmungen, die sich aus dem Sparkassengesetz für Baden-Württemberg ergeben. Der EU-Aktionsplan „Finanzierung nachhaltigen Wachstums“ vom 8. März 2018 bildet für uns die Basis, anhand derer wir unser Verständnis von Nachhaltigkeit ausrichten und weiterentwickeln wollen.","Die Umsetzung der aus dem Aktionsplan abgeleiteten Richtlinien und Verordnungen sehen wir als Chance, unseren Beitrag zu einer nachhaltigen Ausrichtung des Finanzsektors zu leisten.",19,0.5,0.1666666667
166d,2019,"Als Unternehmen der IT-Branche sind vor allem Gesetzgebungsverfahren im Bereich Datensicherheit und des Schutzes von Privatsphäre und Persönlichkeitsrechten von maßgeblicher Bedeutung für die Geschäftstätigkeit der [ORG]. Es wird ein externer Datenschutzbeauftragter beschäftigt, der die [ORG] in allen datenschutzrechtlichen Belangen berät und vertritt. Die [ORG] leistet keine Unterstützung in Form von Spenden oder Dienstleistungen an Parteien, Politiker oder Lobbyisten, übt keinen politischen Einfluss aus und ist auch in keiner Lobby-Liste verzeichnet.","Um die regionale Wirtschaftsentwicklung zu stärken und zukunftsfähig zu gestalten, ist die [ORG] Mitglied der [ORG], dem [ORG], der [ORG], der [ORG] sowie dem Wissenschaftscampus [ORG].",19,0.8333333333,0.1666666667
99d,2019,"Sie repräsentieren jederzeit das Unternehmen und prägen seinen Ruf nach außen und die Kultur nach innen. Schon seit 2014 hält sich die [ORG] an den „Code of Conduct“, den Verhaltenskodex der deutschen Versicherungswirtschaft. Verantwortlichkeiten Verantwortlich für das Thema Compliance ist der Vorstand.",Hierunter angesiedelt ist die Compliance-Funktion der [ORG].,20,0.3333333333,0.0
80d,2019,"Im Einzelfall werden Sonderarbeitsgruppen gebildet, um konkrete Rechtsfragen für bestimmte Projekte und Vorhaben umfassend zu klären. Dabei greift die [ORG] im Bedarfsfall auch auf externe Expertise bei Rechtskanzleien oder Hochschullehrer*innen zurück. Das Ziel der [ORG], Rechtsrisiken zu minimieren und Verstöße zu vermeiden, wird durch diese kooperative rechtliche Beratung erreicht.",Konkrete strukturelle Optimierungsvorhaben in der Rechtsberatung der [ORG] sind derzeit nicht geplant.,20,1.0,0.0
125d,2019,"Über ein umfassendes zertifiziertes Qualitätsmanagementsystem und ständige Qualitätskontrollen über die gesetzlichen Vorgaben hinaus garantieren wir die Sicherheit unserer Produkte von den Quellen über den gesamten Herstellungsprozess bis hin zur Auslieferung an den Kunden. Wir führen ein umfangreiches Rechtskataster, um die Rechtskonformität jederzeit zu gewährleisten. Zusätzlich werden im Rahmen des Auditierens und der Zertifizierung unserer Managementsysteme die Einhaltung der Standards und Rechtsgrundlagen sowie die Wirksamkeit von Qualitäts- und Umweltschutzmaßnahmen ständig überprüft.","Risiken, für unsere Geschäftstätigkeitbezüglich Diskriminierung und Korruption sehen wir momentan nicht.",20,0.6666666667,0.0
8d,2020,"Die Menschen, die für uns arbeiten, sind wesentlich für unseren Erfolg als Unternehmen. Ihr Potenzial, ihr Engagement und ihre Motivation zu fördern und Perspektiven zu eröffnen, ist eine unserer zentralen Investitionen in die Zukunft. Das Erfolgsbild 2022 und der Wertekatalog, der Verhaltenskodex sowie das Führungsleitbild sind Grundwerte mit dem Ziel der langfristigen, kollegialen Zusammenarbeit.","Es ist unser dauerhaftes Anliegen, unseren Mitarbeiterinnen und Mitarbeitern ein verlässlicher Partner und ein attraktiver Arbeitgeber zu sein; daher messen wir die Mitarbeiterzufriedenheit regelmäßig.",1,0.8333333333,0.1666666667
87d,2020,"Wo mittelbar Einfluss genommen werden kann, regt der Nachhaltigkeitsrat bzw. seine Geschäftsstelle stets an, die nachhaltigeren Alternativen zu wählen. Nach der Berufung und konstituierenden Sitzung des neuen [ORG] im Januar 2020 wurden auf der Ratssitzung im März 2020 sechs Arbeitsgruppen (AG) eingesetzt. Neben den Ratssitzungen stellen Arbeitsgruppen ein wichtiges Diskussions- und Arbeitsforum dar.",Sie bieten Raum für eine umfassende inhaltliche Auseinandersetzung mit Fragestellungen.,1,0.0,0.0
162d,2020,"Als Eigenbetrieb der Stadt Norderstedt stehen wir zudem in einer besonderen Verantwortung, nachhaltig zu wirtschaften. Um diese Maßnahmen weiterzuentwickeln und Handlungsfelder im Bereich Nachhaltigkeit zu definieren, haben wir eine Befragung aller Anspruchsgruppen durchgeführt. Diese Handlungsfelder haben wir im Jahr 2020 verdichtet.",Sie werden im nächsten Kriterium erläutert und sind Basis unserer Nachhaltigkeitsstrategie 2030.,1,0.6666666667,0.0
88d,2020,"Staaten werden bei schwerwiegenden Kontroversen, Todesstrafe, Menschenrechtsverletzungen, fehlende Arbeitsrechte, Kinderarbeit, Korruption (laut Transparency International), Verstoß gegen Atomwaffensperrvertrag, hohes Rüstungsbudget, autoritäres Regime (laut Freedom House Ranking), Nichtratifizierung des Protokolls über biologische Sicherheit ausgeschlossen. Weiterhin nutzt das Fondsmanagement aktives Engagement, um die ESG Qualität und den SDG Impact der Unternehmen zu verbessern. Durch einen konstruktiven Dialog mit dem Management der Unternehmen soll das Risiko der Investition sinken und die Performancechancen steigen.",Über unsere Engagementaktivität berichten wir transparent auf unserer Website.,2,1.0,0.0
194d,2020,"Der ökologische Entwicklungsplan für die kommenden Jahre sieht daher umfangreiche Maßnahmen zur Einsparung und Erzeugung von Energien vor. In Zukunft sollen alle Prozesse, welche den ökologischen Fußabdruck des Unternehmens betreffen noch transparenter gemacht werden. DIe Gesellschafter der [ORG] erwarten vom Unternehmen eine Entwicklung zu einem modernen & nachhaltigen Unternehmen.",Einen Beitrag zum Klimaschutz zu leisten wird hier hoch angesetzt.,2,0.1666666667,0.1666666667
230d,2020,"Unsere Sparkasse steht in der heutigen Zeit einer Vielzahl von Veränderungen und Herausforderungen gegenüber. Unser Umfeld unterliegt einem ständigen Wandel und die gesellschaftlichen, technologischen, politisch-rechtlichen, ökonomischen und auch ökologischen Entwicklungen haben einen großen Einfluss auf unsere Geschäftstätigkeit. Die gerade durch die Corona-Pandemie noch weitaus schneller voranschreitende Digitalisierung, die wachsende Regulatorik, die Niedrigzinsphase und der demografische Wandel sind davon die für uns bedeutendsten Themen.","Umwelt und Klimawandel werden für uns zunehmend bedeutend, wenn es um Ressourcen, Standortrisiken oder Risiken aus dem Kredit-, Einlagen- und Dienstleistungsgeschäft geht.",2,0.6666666667,0.0
113d,2020,"Um dieses Kapital zu schützen, ist es einer unserer Leitsätze, den Mitarbeiter*innen ein flexibles und angenehmes Arbeitsumfeld zu ermöglichen. Dadurch soll jedem die Chance gegeben werden, sein individuelles Wohlbefinden zu steigern, um persönliche Stärken ausbauen zu können. Wir sind davon überzeugt, dass das Wohlbefinden unserer Mitarbeiter*innen ein Grundpfeiler für ein erfolgreiches Unternehmen und erfolgreiche Arbeit ist.","Dadurch werden Perspektiven geboten, die bis zu einer Mitarbeit in Form einer Partnerschaft (Gesellschafter) reichen.",3,0.3333333333,0.0
161d,2020,"Bei den genannten Zielen erfolgt keine Priorisierung. Die Kontrolle der Ziele obliegt der Betriebsleitung, den Führungskräften und entsprechenden Gremien (Betriebsausschuss). In einzelnen Kriterien werden handlungsfeldspezifische Ziele formuliert.",Auf der Basis der Vision 2030 werden im kommenden Berichtszeitraum entsprechend weitergehende Ziele und Maßnahmen erarbeitet und formuliert.,3,0.3333333333,0.0
47d,2020,"Anhand von Anspruchsgruppendialogen mit Vertretern von Ministerien, Gesellschaftern, Gesamtbetriebsrat sowie Fach- und Führungskräften wurde eine Longlist von relevanten Nachhaltigkeitsthemen- und zielen erstellt, die gemeinsam mit den Modulverantwortlichen der [ORG] priorisiert und kondensiert wurde. Hierfür hat das Kompetenzcenter Nachhaltigkeitsmanagement sowohl Einzelgespräche als auch gemeinsame Gespräche zu der Themenliste mit den Modulverantwortlichen der [ORG] geführt. Auf dieser Basis hat das Nachhaltigkeitsmanagement ein Zielprogramm erarbeitet, das von allen Modulverantwortlichen freigegeben wurde.","Durch diesen Rundumblick konnte sichergestellt werden, dass alle relevanten Fachbereiche der [ORG] hinter den formulierten Zielen stehen und deren Umsetzung realisierbar ist.",3,0.3333333333,0.0
57d,2020,Unsere Produkte werden für einen möglichst langen Produktlebenszyklus ausgelegt. Die Zusammenarbeit mit globalen Marktführern mit sehr hohem Entwicklungsstandard gewährleistet den Einsatz optimaler Produkte. Beispielsweise ist ein Industriekompressor des Typs „Atlas Copco VSD+“ in frequenzgeregelter Ausführung die momentan wirtschaftlichste am Markt verfügbare Kompressoranlage.,"Die Auswahl der Lieferanten erfolgt nach sozialen, ökologischen und ökonomischen Aspekten gemäß unserem Verhaltenskodex.",4,0.5,0.1666666667
55d,2020,"WICHTIGE RAHMENBEDINGUNGEN DER WERTSCHÖPFUNG Die [ORG] denkt und handelt bei Altersvorsorge- und Biometrieversicherungen, aber auch bei Unfall- und bei Sachversicherungen langfristig. Sie stellt hohe ethische Standards in ihrer Unternehmensführung in den Vordergrund (Corporate Governance), kontrolliert den Stand der Einhaltung von Normen und Gesetzen (Compliance), etablierte eine Strategie für Informationssicherheit zusammen mit einem zugehörigen Information Security Governance Framework (IT Security), sichert für Kund*innen und das Unternehmen Zukunftsrisiken wie Cyberrisiken gründlich und kompetent ab und bezieht Nachhaltigkeits- sowie Klimarisiken in ihr strategisches Risikomanagement mit ein (Risk Management).",Durch diese vier wichtigen Rahmenbedingungen kann die [ORG] auf Gruppenebene sowie in ihren Landesgesellschaften mit den ihr zur Verfügung stehenden Ressourcen für ihre Anspruchsgruppen Wirkung erzielen und somit Wert schaffen.,4,1.0,0.0
158d,2020,"Während im Geschäftsfeld Engineering & Maintenance insbesondere Ingenieurleistungen zur Instandhaltung, dem Umbau und dem Betrieb von Industrieanalagen erbracht werden, fokussiert sich das Geschäftsfeld Technologies auf den Service, Bau und die digitale Vernetzung von Komponenten und Systemen für den wirtschaftlichen, emissionsfreundlichen Betrieb von Anlagen. Unsere Leistungen sind überwiegend Dienstleistungen, die wir vor Ort bei unseren Kunden erbringen. Hierbei und bei der Fertigung von Komponenten greifen wir auf weitere Dienstleister bzw. Lieferanten von Materialien zurück.",Mitunter setzen wir auch Nachunternehmer zur Erbringung unserer Leistungen ein.,4,0.6666666667,0.0
29d,2020,Zusätzlich werden einzelne Projekte zum Thema Nachhaltigkeit durch erfahrene Berater umgesetzt. Diese bilden gemeinsam mit der Geschäftsführung das CSR-Kernteam. Die Workshops zur Erarbeitung der wesentlichen Themen finden aufgrund der Unternehmensgröße im gesamten Agentur-Team statt.,Die Umsetzung und Kontrolle einzelner Maßnahmen sind entsprechend der Zuständigkeitsbereiche zugeordnet.,5,0.5,0.1666666667
33d,2020,"In der Arbeitsordnung, die für jeden Mitarbeiter verbindlich ist, sind wichtige Angaben zum Verhalten, zu Rechten und Pflichten der [ORG]-Mitarbeiter enthalten. Das Thema Nachhaltigkeit hat ab 2019 durch verschiedene Ansätze Eingang in die Unternehmensstrategie gefunden. So wurden die systematische Erfassung von nicht-finanziellen Kennzahlen sowie die regelmäßige interne Kommunikation von Nachhaltigkeitsthemen verstetigt.",Auch in der Führungskräfterunde der [ORG] hat das Thema wiederkehrend Einzug gefunden.,6,1.0,0.0
253d,2020,"Einige Strukturen für nachhaltiges Handeln existieren im Unternehmen bereits seit längerem, andere wurden und werden nun initiiert. Die Nachhaltigkeitskoordinatorin berichtet direkt an die Geschäftsleitung, leitet die Sitzungen des Nachhaltigkeitskreises, initiiert und koordiniert Themen und Projekte. Durch den bereichsübergreifenden Nachhaltigkeitskreis, der regelmäßig zusammentritt, ist gewährleistet, dass alle Unternehmensbereiche eingebunden sind.",Die Einführung eines Umweltmanagementsystems nach DIN EN ISO 14001:2015 bzw. im Sinne eines integrierten Managementsystems gemeinsam mit der DIN EN ISO 9001:2015 befindet sich derzeit im Aufbau.,6,0.6666666667,0.0
52d,2020,"Zu jedem der in Kriterium 1 genannten Handlungsfelder haben wir einen Leitsatz (s. Kriterium 1) sowie Ziele (s. Kriterium 3) und Indikatoren (s. Kriterium 7) formuliert. Unsere Nachhaltigkeitsleistung in diesen Bereichen verbessern wir durch konkret formulierte Maßnahmen, welche auf die Ziele und Indikatoren zugeschnitten sind. So können wir unsere Fortschritte von Jahr zu Jahr dokumentieren und zielgerichtet steuern.","Bestehende Managementsysteme, Prozesse und Strukturen, auf die wir innerhalb dieses Steuerungsprozesses zurückgreifen, sind beispielsweise unsere Zertifizierung als Entsorgungsfachbetrieb, unser Qualitätsmanagementsystem (ISO 9001), unser Managementsystem für Risiko und Compliance, welches auch nichtfinanzielle Risiken berücksichtigt, unser Servicetelefon mit IT-gestütztem Beschwerdemanagement, oder das regelmäßige Audit „berufundfamilie“.",6,0.5,0.1666666667
11d,2020,"Nach Abschluss jedes Geschäftsjahres werden die Nachhaltigkeits- und Qualitätskennzahlen zusammengefasst und durch das Management bewertet. Auf dieser Grundlage werden die bestehenden Ziele überprüft und gegebenenfalls angepasst. Durch regelmäßig durchgeführte interne und externe Audits stellen wir sicher, dass die vereinbarten Prozesse – sowohl bei uns im Unternehmen, als auch bei unseren Lieferanten – eingehalten werden.",Darüber hinaus wird dies im Zuge der 3rd-Party-Audits durch unabhängige Zertifizierungsgesellschaften überprüft und bestätigt.,7,0.5,0.1666666667
214d,2020,"Im Rahmen dieser DNK-Erklärung ermittelten wir im Berichtsjahr erneut eine Reihe von Leistungsindikatoren nach der „[ORG]“. Über die Nutzung berichten wir in diesem Bericht beim jeweiligen Leistungsindikator. Beispiele sind etwa die Leistungsindikatoren zu den Kriterien 5-7 (Werte, Verhaltensnormen), die Leistungsindikatoren im Umweltbereich (zu den Kriterien 11-12 sowie 13) und zu den Arbeitnehmerrechten (Kriterien 14-16).",Durch die Orientierung an diesem international anerkannten Berichtsstandard stellen wir für die Folgejahre die Vergleichbarkeit und Konsistenz der Daten sicher.,7,0.5,0.1666666667
25d,2020,Bisher wurden keine Kennzahlen erhoben. Im Anschluss an diesen Bericht erfolgt Zug um Zug die Erhebung entsprechender Kennzahlen um Schlussendlich einen mehrjährigen Vergleich zu ermöglichen. Auf Grund der Unternehmensgröße gab es auch kein umfassendes Nachhaltigkeits-Controlling.,"Im Zuge eines noch zu implementierenden Nachhaltigkeitsmanagements werden künftig Kontrollen durch Wiedervorlagen ausgelöst und Dokumente (z.B. Papierverbrauch, Energieverbrauch, Treibstoffverbrauch, etc.) direkt bei Eingang/Erstellung durch Arbeitsanweisung als Kopie dem Nachhaltigkeitsmanagement zugeordnet.",7,0.6666666667,0.0
133d,2020,"Die Vergütung der Vorständin setzt sich aus einem fixen und einem variablen Vergütungsbestandteil zusammen. Die variablen Bestandteile richten sich nach persönlichen Zielvereinbarungen, die mit dem Aufsichts-/Verwaltungsrat vereinbart wurden. Diese beziehen sich auf das Betriebsergebnis, enthalten aber auch Nachhaltigkeitskriterien, wie den langfristigen wirtschaftlichen Erfolg oder die Zufriedenheit der Verbraucher*innen mit den Leistungen der [ORG].","Inwiefern die Vorständin diese Ziele in einem Geschäftsjahr erreicht hat, bewertet der Verwaltungsrat in einer Verwaltungsratssitzung.",8,0.8333333333,0.1666666667
157d,2020,"Durch die Beteiligung aller Mitarbeitenden an der Gesellschaft wird eine besondere Bindung der Mitarbeiter an Unternehmen erzielt und jeder Mitarbeitende hat ein berechtigtes Interesse an einem nachhaltigen Wachsen des Unternehmens in Verbindung mit einer Ressourcen sparenden Politik. Aus diesem Grund ist es nicht erforderlich Nachhaltigkeitsziele im Vergütungssystem zu integrieren. Die Gehälter aller Kollegen, sind allen Kollegen bekannt.",Dies schließt die Organe der Gesellschaft ein.,8,0.5,0.3726779962
246d,2020,"Die Vergütungsgrundsätze gewährleisten, dass von den fixen und variablen Gehaltsbestandteilen keine negativen Anreize zur Eingehung unverhältnismäßig hoher Risikopositionen und keine Beeinträchtigung von Kundeninteressen im Sinne der InstitutsVergV und BT 8 MaComp ausgehen. Die Obergrenze für das Verhältnis von variabler und fixer Vergütung richtet sich nach § 25a Abs. 5 KWG i.V.m. § 6 InstitutsVergV und beträgt grundsätzlich maximal 100% der Fixvergütung. Über den Gesamtbetrag der variablen Vergütungen innerhalb des Instituts wird jeweils entsprechend den Vorgaben des 7 InstitutsVergV ein Beschluss gefasst, aus dem die Verteilung im Institut hervorgeht.","Berücksichtigung hierbei finden insbesondere die Risikotragfähigkeit, die mehrjährige Kapitalplanung, die Ertragslage (spezifiziert über Ergebnis vor Steuern und weitere strategische Schlüsselgrößen), die Eigenmittel- und Liquiditätsausstattung sowie die Kapitalpuffer-Anforderungen nach § 10i KWG.",8,0.6666666667,0.0
177d,2020,"Als wichtigste Anspruchsgruppen konnten die Kunden, die Dienstleister und die Beschäftigten identifiziert werden. Diese Anspruchsgruppen haben sich bisher nicht geändert. [ORG] steht im ständigen Austausch mit seinen Dienstleistern und seinen Kunden.","Zur Förderung der Informationstransparenz existiert ein Datenaustauschportal, in dem die Abfallströme für den Kunden offengelegt sind.",9,1.0,0.0
104d,2020,"Die Identifikation der wesentlichen Anspruchsgruppen ergibt sich aus der Rechtsform und dem zugrundeliegenden Geschäftsmodell. Die Anspruchsgruppen und unsere jeweiligen Zielsetzungen werden in unserer Balanced Scorecard regelmäßig erfasst und auf den Zielerreichungsgrad überprüft. Schon aus der genossenschaftlichen Rechtsform ergibt sich, dass zwischen der [ORG] und seinen Mitgliedern ein intensiver Dialog stattfindet.",Die Anteilseigner nehmen Einfluss auf die Entscheidungsprozesse und die Ausrichtung der Bank.,9,1.0,0.0
21d,2020,So meldet der [ORG] beispielswiese regelmäßig Daten an die Bezirksregierung aus den Vorschriften der Selbstüberwachungs-verordnungen. Für die Gewässerunterhaltung erfolgt die Abstimmung mit der [ORG]. Bei all diesen Meldungen und Überwachungen sind die ökologischen Aspekte von vorrangiger Bedeutung.,"Nicht zuletzt sind unsere Mitarbeiter/innen eine zentrale Anspruchsgruppe, da wir unser Selbstverständnis und Bestreben authentisch von innen nach außen tragen wollen.",9,0.6666666667,0.0
105d,2020,"Durchgeführt wurde die Untersuchung durch die [ORG] und die [ORG]. Zusammen mit den Partnern der [ORG] wurde ein ""Recycling Kit"" für die Kunden entwickelt. Es wird damit den Anforderungen nach einer zielgerichteten Wiederverwertung - Kreislaufwirtschaft - der Materialien Rechnung getragen.","Damit kann ein geschlossener Kreislauf garantiert werden, in dem die gesammelten Materialen wieder für die Produktion neuer Taschen verwendet werden.",10,1.0,0.0
