id;description;C2A
1055754277796328;Was ist denn Ihrer Meinung nach der richtige Umgang mit den Flüchtlingen - insbesondere jenen, die aus Kriegsgebieten kommen? Denn dass diese in ihre Heimat zurückgeschickt werden, ist vermutlich auch nicht in Ihrem Interesse. Worin besteht unsere Nationalkultur? Und inwiefern glauben Sie, dass diese ausgelöscht und nicht nur verändert wird?;False
882712368433854;Zu Hause Frau und Kinder im Stich lassen mit Not und Elend-und hier auf dicke Hose machen! Unfassbar;False
1063298617041894;Hahaha, Herzilein netter Versuch??;False
982654005106356;Gibt genug Möglichkeiten Markus.;False
862007107171047;http://www.politikversagen.de/artikel/dr-alfons-proebstl-55-pegida-wida;False
1063797453658677;"Ohh mein lieber Gerd,  die Führung ist alles andere als blöd. Aus dem Land der Dichter und Denker ein Land von nichtsnützigen Hirnis zu machen und dabei noch viele Menschen hinter sicj zu haben die das gutheißen ist nicht sooo einfach wie es aussieht. 
Ein lang gehegter Plan, schon ca 90 Jahre und er geht endlich auf.  Einige wenige werden sich vor lachen nicht mehr kriegen....darunter natürlich Merkel. Wie die in der Öffentlichkeit noch ernst Gucken kann ist mir schleierhaft, eigentlich müsste sie sich vors Volk stellen und uns auslachen (aber selbst dann wäre sie für die meisten immernoch Mama Merkel)";False
977029089002181;Das ist alles nur der Anfang das schlimmste wird noch kommen;False
1012390598799363;Jimmy Knopf , alles was der Herr Altmann geschrieben hat , stimmt 100% . Was nützt es  , wenn ich die Bibel auswendig hersagen kann  jeden Sonntag in die Kirche gehe und bete , aber nicht danach lebe . Der Weihnachtsmarkt gehört schon immer dazu und es wird nicht nur gefressen und gesoffen . Es ist eine schöne , alte Tradition und die Kinder freuen sich auch . Möchten Sie das alles abschaffen ? Vielleicht möchten Sie Weihnachten ganz abschaffen ? Die Zeiten haben sich geändert , wir haben uns als Kinder über selbstgestrickte Socken gefreut , das war nach dem Krieg .       Grüsse aus Mannheim            :);False
977949782243445;Land der offenen Tür in Deutschland!....;False
1063294373708985;Ja, mit solchen primitiven Typen muss man eben bei FB rechnen. Ich frage mich, was einem zu solchen Gedanken treibt? Was hat er erlebt?;False
1010246582347098;Der Tag,an.dem die öffentlich-rechtlichen Medien objektiv über PEGIDA berichten ,wird sein,wenn wir keine GEZ mehr bezahlen brauchen. ......;False
855420361163055;Amir Masoumi ... dein Kommentar ist ganz schön gewagt Dresden als Nazistadt zu titulieren!;False
888202854551472;Es ist nur eine Frage der Zeit wann diese Kreaturen bei uns die ersten Bomben zuenden. Wenn das passiert, dann werden sich viele Deutsche, die jetzt noch die Fuesse stillhalten, radikalisieren. Und falls einem aus meiner Familie etwas durch islamistischen Terror passieren sollte, dann lege oich fuer meine Friedlichkeit, nicht mehr die Hand ins Feuer.;False
1134072449964510;Dann hol sie alle in dein haus frau merkel;True
855201167851641;Die große Überraschung: statt im Kreis latschen, dieses Mal im Dreieck hopsen.;False
855539984484426;Was für eine dreiste Aussage! Dass du Malte, in Deutschland geboren wurdest, ist kein Privileg, sondern Glück! Und es berechtigt dich in keinster Weise es dir Untertan zu machen und ein Besitzrecht dafür zu verlangen!;False
991368057568284;Klasse!!!!!!!!!!!!!!!!!;False
982639011774522;Sicher nur ein bedauerlicher Einzelfall ??;False
861995590505532;Karla du Fake, heul leise!;False
982711751767248;Die sind verfolgt ????  Oder sind die im Krieg gegen Europa ?;False
1010183402353416;PEGIDA gebt acht wer sich in euren Reihen tummelt!!!;False
1112456705459418;Genauso ist das politische Verhalten bei 90 % der Deutschen. Alles sehr sehr wohlgefällig.;False
876342079070883;Die O-Summen der SPD.;False
861984253839999;Seid ihr eig komplett hohl ....da wundert ihr euch wenn euch keiner ernst nimmt wenn ihr nichtmal.ne stinknormale.frage beantworten könnt;False
945995428772214;Nächstes Jahr 40000 und dann gibt's noch viele Jahre;False
1012238422147914;aua aua, wenn dummheit quietschen würde, würden die nur mit ölkannen rumlaufen....;False
876471689057922;"Die Polen haben doch Platz ohne ende (z.B. die deutschen Ostgebiete) ;)";False
1010232155681874;und dann? Dann liefern eben die Russen.Oder die Amis.Oder die Chinesen. Die haben dank ihrer Bodenschätze doch DAS Druckmittel schlechthin.;False
862016500503441;Zum Thema #lügenpresse - betroffene Hunde bellen, nicht ? ^^;False
1052394794798943;"Mal schauen, was das ""Haus des Friedens"" bis Sonnabend mit uns ""Harbis"" so alles angestellt hat.";False
1152546918117063;Ja die DDR lässt überall grüßen, ich wundere mich auch jeden Tag. Zensur, Einheitsmeinung, Volksentscheid unerwünscht. Propaganda-Medien. und eine durchgeknallte Staatsratsvorsitzende....;False
1043729178998838;Dieses Schreiben wurde dem Journalisten Albrecht Müller/ehemals Leiter Bundeskanzleramt zugespielt.;False
1063649707006785;bei diesem Ranking hier ist Sachsen auch an erster Stelle   http://www.insm-bildungsmonitor.de/;False
1038634119508344;wie ?;False
982647228440367;http://www.focus.de/politik/ausland/eskalation-an-serbisch-ungarischer-grenze-fluechtlinge-ueberrennen-polizisten-und-stroemen-nach-ungarn_id_4952511.html;False
882718448433246;Immer wird ein rechtsradikale Hintergrund gewittert  die schlagen sich doch selbst  die Köpfe ein;False
1035191949852561;Genauso ist es Birgit Neugebauer.  Nur Kohle..und Macht.  Korruption ohne Ende!!!;False
862372587134499;frau heil, das ist ja etwas niveaulos. wollen sie alles verbieten lassen was nicht in ihr ideologisches weltbild passt. demokratie fängt bei links an und hört bei rechts auf. ganz einfach.;False
1063735910331498;"Na, dafür sind die in den rot-grün regierten Ländern politisch viel weiter und haben schon richtige Empörungskompetenz
Für Hartz IV mehr als genug";False
1056512357720520;Ich weis was ich wähle ,die mich schützen. Die mich schätzen usw.;False
862011443837280;"http://www.ad-hoc-news.de/leitkommentar-zur-absage-der-pegida-demonstration-der-perfideste-gegner--/de/News/41395916

Hab da was anderes gelesen:
N24 TED Umfrage: War es richtig die PEGIDA-Demonstration       abzusagen? Ja: 8,2% Nein: 91,8%";False
945886845449739;Geht mir genauso ,wie kann man nur so verblödet sein !!!      Grüsse aus Mannheim     :);False
1007133095991780;"Hier seht Ihr einen IS Convoy der vom US Militär Hubschrauber begleitet wird !!!!!
https://m.facebook.com/story.php?story_fbid=1057665160951338&id=683442598373598";False
1035429613162128;Auf den Kommentar von der Antifa antworte ich gar nicht erst,direkt blockieren,bedanken tue ich mich bei diesen kleinen Pi.... wenn die Zeit gekommen ist.;False
982975815074175;"Anke Schneider die Funktion dieses Systems musst du mal erklären! Und zutreffend dürfte das schon eine ganze Weile nicht mehr sein! Oder hat man uns über die jährlichen Kosten eines ""Flüchtlings"" in Deutschland von Seiten der Politik belogen. Kann ja sein, dass eine Unternehmerin da mehr Kenntnisse hat. Und am Rande bemerkt, ich bin auf Deutschland stolz! Es ist ein leistungsstarkes Land und seine Geschichte hat mehr Positives als Negatives (auch wenn das manche stört!). Nicht stolz kann man auf die deutsche Politik sein. Was dann aber eher an den ""Politikern"" liegt, die teilweise nicht einmal einen Berufsabschluss haben.";False
1152522311452857;Das sind doch eindeutig Nazi-Methoden, oder nicht? Jemanden wegen seiner politischen Meinung auszugrenzen?;False
982643371774086;Die EU ist Misst. Sehen die das nicht.;False
1065867610118328;"Jetzt soll also bei den noch leicht zu beeinflussenden Kindern angesetzt werden. Bei den Eltern ist der Zug ja schon lange abgefahren. ""Ironie off ""
Im Ernst.....Ich fall vor lachen gleich vom Küchenhocker. Das hatten wir doch alles schon. Hat euch das damals vor dem Untergang gerettet? Wohl eher nicht. Es wird auch diesmal nicht funktionieren...";False
1010695222302234;Diese Rufe: Merkel muss raus! Wir sind das Volk! Kann man auch vor dem Kanzleramt schreien. Ab nach Berlin ! Es traut sich nur keiner, weil man ja bei FB so schön im Hintergrund bleiben kann.;True
1056907144347708;Lachhaft;False
1012476072124149;"zu Dresden .Stellt euch mal vor ,was der Tourismus- Chef von Dresden inder Sächsischen Zeitung vom 14/15 11. 2015 von sich gibt. Wörtlich:"" aus dem sympathischen Vorzeigeland Sachsen  und seiner wegen ihrer Schönheit gepriesenen Landeshauptstadt wurde innerhalb kurzer Zeit in der öffentlichen Wahrnehmung eine hässliche Nazihochburg"" .angeblich abgeschreckt von den wöchentlichen Montagsdemonstrationen bleiben deutsche Gäste fern, und dresden habe einen enormen Imageschaden erlitten.";False
1134215223283566;Hoffentlich steht die vor Gericht auch mal so da...;False
1134073499964405;Klar bimbo nach dem Wahlsieg trumps;False
989186031119820;Es dauert nicht mehr lange.Dann wird in der ganzen Welt gewarnt nach Deutschland zu reisen.Wegen erhöhter Terrorgefahr!;False
1064336123604810;SAVE GERMANY FROM THE INFECTION!!;True
855163504522074;http://jungundstark.de/#site;False
1035101806528242;Gerrit Rüdiger;False
1069127059792383;Ich frage mich immer wer wählt die eigentlich!!!;False
1134498439921911;Das haben schon viele und sie haben mit ihren Tot dafür bezahlt. Und kleine Kinder wurden und werden vergewaltigt du VOLKSVERRÄTERIN;False
1007136842658072;"So ein waches Kerlchen..
 ????????";False
951558961549194;tsssss....euer rumgejammer...schaut mal.europa geht pleite.sobald unser geld nix mehr wert ist brauchen wir wieder billigarbeiter.nix mehr mit tarifverträge und mindestlohn...nene diese asylbewerber werden früher oder später wie sklaven für uns arbeiten dürfen....ich hoffe nicht das das wirklich der plan ist aber irgendwie schauts bissl danach aus.;False
882704075101350;Der muss auch wirklich raus, Ramona, sonst platzt man irgendwann.;False
997609383610818;Grüsse aus Bad Sooden-Allendorf;False
1111342395570849;Wie soll man nun die Joints bei seinem Dealer des Vertrauens bezahlen ?;False
945415275496896;Das nennt man dann Lobbyismus;False
1065822366789519;Auf Deutschland rollt eine gewaltige Armutswelle zu! Da wird mir Angst und Bange! Und die werden sicher keine CDU oder SPD wählen!  Meine Oma wählt AFD mit 87!;False
982647495107007;(Video) Randale an der Grenze zu Ungarn http://www.politikversagen.net/randale-an-der-grenze-zu-ungarn;False
946270822078008;"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen.";False
1134093663295722;":-( "" Die Integration der „Heimatlosen“ nach dem Zweiten Weltkrieg ist gelungen. Aber sie hatte ihren Preis. "" - http://www.faz.net/aktuell/politik/vertriebene-nach-1945-ohne-willkommenskultur-14277408.html#GEPC;s6";False
1012893528749070;Alle sind gleich nur manche sind gleicher!;False
982645291773894;Schlagartig war mit den Asylbefürworter gehetze gegen das eigene Volk ruhe...... Nix mehr mit: alles Nazis außer die Gutmenschen.....;False
925370337501390;Ich jedenfalls nicht!;False
1105406869497735;Ein Spaziergang mit Miss Biggi reicht auch schon, hat man mir gesagt. :);False
1011543462217410;Da flog aber die Intelligenz nur so raus. So sieht eine Meinung aus.;False
1010323332339423;... DAS alles sind auch schon lange meine Gedanken.... erschreckend ist die Lethargie des größten Teils der Bevölkerung. .... die begreifens erst, wenn 'se ihre Wohnungen oder Häuser 'übergeben' müssen. ......;False
925418180829939;https://www.come-on.de/luedenscheid/sexuelle-belaestigung-polizei-fahndet-nach-taeter-5056707.html muss ein Einzelfall sein;False
1012238215481268;Haha, da merkt man wieder Hirn vergessen ihr Antifa!!! Ich kenne ihn nur als Striezelmarkt, er hieß noch nie anders.;False
1152575828114172;Nazi-Methoden? Nein! Sehr viel schlimmer. Heute nennt man das Demokratie!;False
991238067581283;Viele Grüße aus SH nach Dresden...ihr Rockt??????????;False
1105797579458664;In diesen Ländern ist der Glauben doch der im Koran steht. Und das ist aber nicht Deutschland !! Deutschland hat eine ANDERE Glaubensrichtung. Da nur ein Paar Politiker finden das der Islam zu Deutschland gehört. Muß ja nicht der Bürger für den Islam sein. Und da der jenige der den Islam huldigt muß das ja nicht in Deutschland tun. Er kann das doch in seiner Heimat tun. Wir und ich haben nichts da gegen. Bitte geht doch dort zurück wo ihr 5x am Tag Beten könnt. Eure Feiertage leben könnt. Eben alles was ihr möchtet. Das muß nur nicht in Deutschland sein.!!!!!;True
876297882408636;Genau das wollte ich auch gerade schreiben.;False
991240157581074;Jetzt es bei mir garnicht mehr;False
1007231035981986;Nur die Amerikaner und die deutsche Waffenlobby haben keine Eigeninteressen...;False
1134215903283498;Ich erinnere mich bei dieser Gelegenheit an das Märchen von Hänsel und Gretel, da bat Gretel die böse Hexe zuerst in den Ofen zu klettern um die Temperatur zu prüfen um sie dann gepflegt im Ofen zu braten,genau das und nichts anderes empfehle ich auch mit Frau Merkel zu machen wär doch mal ne Maßnahme! ??????;True
862469483791476;"Werd erst mal so alt wie ich Du Aushilfsfascho, bevor Du das Wort Geschichte im Munde führst ;)";False
1088433844528371;Das wird die tolale Schlappe für die alten Hofschranzen.??;False
855027201202371;Schiller Isa :);False
888173234554434;Olaf ist bestimmt eh nicht mehr weit vom goldenen Schuss entfernt ^^;False
1043727835665639;"""„Die einzige Opposition in Deutschland ist die Straße. Das sind wir, das ist Pegida und das ist die AfD. Und deshalb bekämpfen sie uns.“ 100 prozent richtig.";False
876283329076758;"Von was für ""Fachkräften"" redet die #BA hier? Von den #Salafisten ? Den#Frauenverbrennern ? Den #Totschlägern ? Den #Einbrecherbanden ? Den#Frauenvergewaltigern ? Den #Messerstechern ? Den #Ladendieben ? Das würde mich jetzt schon mal interessieren !!!";False
876403509064740;Das ist ja die Verarschung: Die Stellen sollen nur mit Billigkräften aus dem Ausland besetzt werden. Geld ist immer wichtiger als das Volk.;False
1095904427114646;Alle 3 Lkws die vorne standen, hätten nur durch fahren müssen Tempo 80 ^^ dann wäre die Autobahn wieder frei gewesen ^^ warum die noch stau verursachen müssen, zurück ins Land abgewiesen werden sollten solche ... Die so ne scheiße machen+;True
1152539311451157;"sehr treffend formuliert,du sprichst mir aus dem Herzen...ich wohne auf dem Land in einem Dorf mit ca. 4 Tausend Einwohner nahe der französischen Grenze, seit etwa einem halben Jahr werden wir hier förmlich von diesen ""Facharbeiter"" überrannt.Kopftücher an jeder Ecke wo man nur hinschaut. Da kommen ganze Sippschaften,das sind alles Großfamilien.Eine davon,die erst vor kurzem in ein altes Haus auf der anderen Straßenseite einzog hat als erstes mit großen Buchstaben das Wort Ramadan auf die Fensterscheibe geschrieben,und das müssen wir alles mit Toleranz und Emphatie so hinnehmen bis zu unserem Untergang,denn das ist alles von unserer Verräterregierung so gewollt.";False
945883412116749;"Vielleicht ist der drastische Mietanstieg ein erster Weg damit sich dieses Pack hier nicht wirkich festsetzen kann. Für ""Fachkräfte"" sollte der Mietpreis bei mindestens 25 Euro/ Quadratmeter liegen. Das würde kein Amt der Welt zahlen und die ""Fachkräfte"" müssten dann eh woanders auf Suche gehen.";False
855694744468950;"kleine definition von ""wir sind das volk"": das volk ist das was unter der regierung steht. also sind wir das volk, klare sache. Und auch ""dresden ist weltoffen und bunt"".. da werden die Tatsachen verdreht, heißt das nur weil ich mich der bewegung anschließe die eine veränderung in der Politik möchte, bin ich nicht mehr ""weltoffen und bunt""? Wer maßt sich nun an mir dieses abzusprechen?";False
876636372374787;"Nicht meckern, machen. Wer Hartz bekommt, und noch gesund ist, soll seinen Arsch mal bewegen und sich nen Job suchen. Doch von denen hört man nur: ""Für 1.000 EUR netto geh ich nicht arbeiten"".
So viel hatte ich selbst mal verdient, und bin trotzdem arbeiten gegangen.

Niemand schenkt dir was, also mach selbst was.";True
876413392397085;Jede Minute ein neuer tragischer Einzelfall, das Blut an den Händen der 68 er rot-grünen Linksverbrecher: http://ingolstadt-today.de/lesen--zwei-jogger-brutal-mit-dem-messer-niedergestochen%5B14915%5D.html;False
1096341287070960;Send them back with force if necessary ..Do not let them through;True
1063825546989201;Rieke Arndt Höhen und Tiefen, da gebe ich Ihnen Recht. Das aber (trotz verschiedenen statistischen Ansätzen) immer wieder Sachsen und Bayern die vorderen Ränge in (mittlerweile nicht mehr verwertbaren) Bildungstests (PISA, Bildungsmonitor etc.) belegen, verwundert Sie nicht? Wenn es Sie verwundern würde, müssten Sie auch nach den Gründen fragen. Und da würden Sie an eine ideologisch zementierte Grenze stossen, an der Sie nie (NIE,NIE) rütteln dürfen.;False
1057357900969299;Andersrum wird n Schuh draus... Täglich 10.000 abschieben!!! Selbst dann sind wir erst in 6 Monaten fertig! Unglaublich das ganze;False
1134128199958935;Geh Du erstmal die richtigen besuchen und nicht die dafür ausgesuchten  und dann kannste Maul aufmachen;False
1056925181012571;Diese ganze Brut macht mich ganz krank !!!;False
982700368435053;Die Bösen sind doch nicht die Flüchtlinge, sondern die Ungarn! wie können sie denn nur! Pegida, ihr habt noch nicht verstanden, wie das mit buntdenken,- fühlen,- leben um sich selbst zu lieben, geht!!! :-);False
1055076994530723;10 Jaehriger Bub in Wiener Bad von Iraker vergewaltigt. http://www.krone.at/Oesterreich/Bub_in_Wiener_Bad_vergewaltigt_-_Iraker_gestaendig-Sexueller_Notstand-Story-494653;False
882708451767579;????;False
1111339252237830;aaalso in meinem Helferkreis sind Männer und Frauen gleich stark vertreten, ich bin auch einer :-) Die Männer sind alle berufstätig bis auf einen, der ist 73. Die Frauen sind alle berufstätig oder Hausfrauen mit Kindern. Und Judenhass geht gar nicht !!!!;False
855020867869671;"""Um die immensen Kosten des Festes abzudecken, benötigen wir dringend Spenden.""";True
1111610172210738;Die sind aber sehr rare Erscheinungen mittlerweile ??????????;False
1018200091551747;Also wenns ums Geld geht, da ist der Riemen total runter. 18 Euro Verpflegungsgeld gegenüber 4,11 bei den Hartzern usw. usw. Weil man es den Reisewilligen nicht zumuten kann, mit solchen Summen auszukommen. Da schleift ganz schön ein Rad im Dreck. Da bin ich Mal auf die Rente gespannt. Da bekommen Welche dann die ausgerechnete angenommene Durchschnittsrente und wir schlagen uns dann mit weniger als 500 Euro durch. So oder so ähnlich sehe ich das.;False
1111338875571201;Solveig Prinz das glaubste wohl selber nicht;False
982743188430771;und diese Leute wollen nach Deutschland,,,,dann viel Spaß!!!!!;False
985366404835116;Ihr müsst euch erweitern;True
1105421019496320;"Auf der Fläche des Alaunpark`s (Dresden-Neustadt), ""früher"" Platz der Thälmann-Pioniere, wäre doch reichlich Platz vorhanden.";False
945904295447994;es sind meist feige deserteure und wehrdienstverweigerer,,sowie kriminelle;False
1096320317073057;Schlimm das Ausmaß , danke Frau Merkel;False
985397681498655;Den glaubt doch keiner mehr!!;False
1007219332649823;Hinter den deutschen Waffenlieferungen in die  ganze Welt steht wohl kein Eigennutz ihr Politaffen?;False
862041733834251;"[@IND] Es werden ja nicht mal die bestehenden Gesetze umgesetzt. Im Prinzip will PEGIDA gar nicht mehr. Hier leben 600000 Ausländer die gar keine Aufenthaltserlaubnis mehr haben. Zudem geht es bei der ""Islamisierung"" darum das Menschen ein besseres Leben haben wollen und deswegen hier her kommen. Warumn auch immer.  Oder?  Dann ist es für jeden ein Widerspruch wenn Menschen genau die Zustände hier wieder haben wollen die ihnen nur Leid und Elend in ihren Heimatländern gebracht haben. Wäre es da nicht logisch mich zu intigrieren und mich diesen neuen Kulturkreis anzupassen? Schließlich hat unsere Art zu Leben jeden einen gewissen Wohlstand und 70 Jahre Frieden gebracht. Über die Zusammensetzung der Flüchtlinge kann man sich auch nur wundern . Wo sind die ganzen Frauen und Kinder? Auf den Nußschalen die im Mittelmeer treiben sind immer nur Männer im besten Alter. Gegen Frauen und Kinder hätte hier sicherlich niemand was. Aber es gibt eben ein paar Ungereimtheiten die einfach der Klärung bedürfen. Und unsere Politiker setzen dem ganzen dann noch die Krone auf in dem sie behaupten bei über 3 Millionen Arbeitslosen  brauchen wir Fachkräfte aus 3. Welt Staaten. Für uns hier klingt das alles ziemlich lächerlich. Kann schon sein das wir nicht viel bewegen können aber die Politiker wissen jedenfalls jetzt das wir uns nicht für dumm verkaufen lassen.";False
1012473172124439;Hast gewonnen aber nicht meine Meinung geändert liebe grüße der kleine gunnar;False
1010222075682882;Staaten sanktionieren wird nicht viel helfen. Das Übel sind diejenigen, die das alles finanzieren und unter dem Deckmantel sogenannter Demokratien agieren und kontrollieren. Staaten und dessen Regierungen kann man austauschen ohne das sich was ändert. Sollten wir als Schwarz, Rot, Grün etc. doch wissen.;False
1069110199794069;Haben die Grünen denn überhaupt kein Rückgrat, der will wieder Ministerpräsident werden und sabbelt einen Mist zusammen -ich wollte nicht, mußte aber, habs dann doch gemacht -  anstatt den linken Interviewer mal ein klaren Text zu sagen. Habe aber das Gefühl die wählen ihn wieder und haben nix mitbekommen was z.Zt. abgeht im Ländle.;False
855494891155602;"ähm, Rechtschreib und Grammatik Fehler könnt ihr gern behalten. Ich für meinen Teil bin nun arbeiten, nicht das unsere Promis am Montag nicht bezahlt werden können ;) Eine wirkliche Antwort auf meine Frage oben bekomme ich vielleicht im laufe des Tage mal. lass mich einfach überraschen^^";False
1065833020121787;"Tillich....ich denke mal, der Mann ist bissel undurchsichtig. Manchmal denke ich, seine Gedanken sind anders als seine Worte. Er war schliesslich der einzige der den Arsch in der Hose hatte zu sagen,  ""Der Islam gehört nicht zu Sachsen"" !  Sicher hat man daraufhin in Berlin den Finger gehoben und gesagt...DU,  DU !!!  Seitdem äussert er sich Linienkonform und in der vorgegebenen Bandbreite. Man könnte ihn auch als Wendehals bezeichnen. Aber ein Hardliner,  so wie Fatima, der Sonderschüler, oder der Rottweiler ist er nicht.";False
982645708440519;Viele Männer,mit Kippen in der Hand,wo haben die das Geld her??Sie haben zum grössten Teil ihre Zelte und Klamotten verbrannt.Sie halten sich nicht an die Gesetze und verwüsten Europa.Die Ungarn haben vollkommen Recht,hoffe das sie durch halten.;False
1063286510376438;Prima Anfang in Deutschland, so gelingt Integration.;False
1111423965562692;So könnte man ihnen aber auch mehr geben, als ihnen zusteht, ohne das es irgendeiner mitbekommt.;False
855015221203569;stimmt, es geht nicht mehr nur um Islamisierung, sondern auch um den starken Einfluss unserer Besatzer, um Amerika. Wir müssen raus aus der Nato und den Knebelverträgen, genauso wie aus der EU. Eben wegen der Nato ist Deutschland verpflichtet für Amerika den Krieg zu führen und Waffen und Soldaten in die Kriegs-und Krisengebiete zu schicken. Das Volk ist schon lange munter und hell wach. Ist das Orgateam auch bereit für die Interessen des Volkes zu kämpfen und mitt ihm.?? Und bitte unterlasst es doch gegen Legida zu klagen und somit untereinander jetzt auch noch kalten Krieg zu führen, das bringt nix und macht Euch auf Dauer unglaubwürdig;True
935321869839570;Mimi Adli;False
1134079743297114;NIEMALS!!!;False
1007145545990535;Ja es ist schief gelaufen...Es wurden beide hirnhälften entnommen;False
882677415104016;Pegida ist Schuld! ?? wie immer;False
1043639829007773;Leute holt die Mistgabeln raus, ausmisten, ausmisten, ausmisten!;True
1134077456630676;Sie kennt ja besonders viele davon persönlich!! Das ich nicht lache, die, die am wenigsten mit Ihnen zu tun haben, predigen uns, wir sollen sie persönlich kennen lernen. Das ist an Heuchelei nicht zu überbieten und offenbart den Charakter dieser Märe!;False
1094616213910134;Hauptsache es gibt keinen Krach - darauf warten Sie ja alle. ??;False
876307282407696;Richtig, wollen wir auch nicht.;False
1105610906143998;Mich macht das ganze nur noch traurig.. Ich kann gar ned sagen was ich fühle wenn ich so was lese..;False
1012429048795518;Will ich auch hoffen dass das nicht stimmt!;False
1013009968737426;Murksel-Land hat abgedankt, langsam kehrt Vernunft in die dunkelsten Ecken. Selbst  Schuster kommt mit Hirn zu Wort.;False
1012232388815184;https://de.wikipedia.org/wiki/Dresdner_Striezelmarkt;False
882737298431361;"man kann in marokko durchaus politisch verfolgt sein.
es genuegt, den koenig zu beleidigen oder einer islamistisch-radikalen gruppe anzugehoeren.
ersteres ist eine straftat, wie in anderen, demokratischen, laendern auch und im zweiten fall muss man sich schon sehr weit aus dem fenster lehnen.
es duerften wohl im ganzen land so 500 bis 1000 menschen sein, die gruende haetten, asyl bei uns zu beantragen.
auf keinen fall die zehntausende welche man in ganz europa finden kann.
allerdings findet man gerade bei marokkanern den familieneffekt --- es leben schon hunderttausende legal in europa. es ist also fuer andere leicht, sich heimisch zu fuehlen in dieser etablierten gemeinschaft.";False
982645218440568;Könnte heulen.Unsere Grosseltern und Eltern haben dieses Land aus Ruinen wieder aufgebaut. Und nun kommt dieses Pack und trittdas mit Füßen. So nen Hals ????;False
874452862593138;Gut Ding will Weile haben...  (y);False
1056936507678105;Wow, welch eine Massenabschiebung. Und was soll uns das jetzt sagen?;False
946362558735501;Findet ihr das lustig? Stellt euch mal vor, ihr wärt seit, zwei, drei, acht, fünfzehn Jahren auf der Flucht. Sehr lustige Situation, schön, wenn da Leute noch Scherze drüber machen. Eure empathischen Kompetenzen gehen gegen Null.;False
977076302330793;Das ist doch immer so, solange man das Gesocks nicht um sich rum hat kann man die Antihaltung doch gar nicht verstehen.;False
882699371768487;Ja wenn nur nicht zehn nachrücken würden....;False
855492777822480;Geht dieser Schwachsinn allen Ernstes weiter  ....... jetzt mit eva braun als Führerin  ????  Habt Ihr nix zu tun ??;False
989193841119039;Hoffentlich sendet das Kanada auch nach SYRIEN undCO;False
1035128023192287;Ich war dabei!!;False
935266836511740;Drecksack da;False
982733891765034;Gott schütze Ungarn!;False
854997511205340;super :D;False
991242674247489;In Ba-Wü kein Bild mehr.....Ton war vorher schon nicht da;False
876255175746240;ja ist klar, nur von denen ist natürlich keiner Schuld, Blödköpfe;False
1064373240267765;nicht unterkriegen lassen,meckern nur über das,was sie selber denken die Spinner da OBEN;False
1105436869494735;Aber nicht in dem Dresden aus Deutschland.;False
982738751764548;Ramon De la Perez Dann werden die Mittel eingesetzt, die sie an STAATSGRENZEN  zum Stehen bringen. Die USA können da sicherlich noch ein paar Tips von der Grenzsicherung zu Mexiko beitragen.;False
982709488434141;warum hat die Polizei nicht geschossen auf die Steinewerfer?;False
1056922567679499;Massenabschiebung???????????????????????;False
1069224583115964;die Schwaben sind von Gestern! Ach, es ist doch alles nicht so schlimm!;False
1106052459433176;Grunz............................Schweinegülle drauf kippen!;True
982653988439691;Christine Kunze Bereit machen zur Gegenwehr für unsere Heimat,unsere Kinder und unsere Enkel.;True
1095923200446102;Die haben nichts zu fordern anschieben wo kommen wir hin das die bestimmem die Grenzen auf zumachen damit noch mehr Pack kommt;False
1012352055469884;"hier in Malaysien gibt es sehr harte Strafen wenn jemand vom Islam zu einem anderen Glauben konvertiert!

Armes Deutschland, das muss umgehend aufhören, dieser Raubbau an unseren Werten und an unserem Goodwill.... Diese linksgrünfaschstische weicheierwohlgefühlsdusel Idioten tragen auch noch das letzte Stück Deutschland zu Markte, um sich diesem Anbiederungswahn vollkommen zu unterwerfen! Beschämend und verabscheuungswürdig!

Bei der nächsten Wahl seid ihr hoffentlich alle Geschichte!";False
1064373996934356;Ich bin ein Sachse und bin Stolz da rauf auch wen ich in den Schand Fleck von Deutschland wohne !!!?;False
1134186703286418;Danke habe ich hinter mir,kann drauf verzichten.;False
1096058453765910;schau Dir die Kinder an. Die werden benutzt! Die sollte man rausholen, aber die Eltern dort lassen;True
876247859080305;"Die kennen offensichtlich nur ""Alle rein"" oder ""Alle raus"". Scheint so, als wären sie noch dämlicher, als sie uns das immer vorwerfen.";False
882789441759480;UNFASSBAR!;False
951535664884857;Die Asylindustrie in ihrem Lauf, hält weder Ochs noch Esel auf! Diese geflügelten Worte, nur das er statt Asylindustrie Sozialismus benutzte, sagte Honecker kurz vor dem totalen  Zusammenbruch - mal sehen wie lange es noch dauert...;False
985352424836514;Is this a new demonstration? I dont understand German :(;False
1069521949752894;Edward Jokop Sie haben vllt vergessen, dass Tillich schon seit 2009 im Amt ist - also wiedergewählt. Ihre Äußerungen sind dahingehend völlig verwirrend.;False
862035233834901;Und Jennifer Ma;False
