id;description;DBO
1096559607049128;Parasitter ??;nothing
961092740595816;Scheinbar sind keine Kommentare mehr erwünscht!;nothing
1010221522349604;"Es sollte ein generelles ""Vermummugsverbot"" erlassen werden !!!

Einmal ist es eine Sicherheitsfrage!
Man muß immer erkennen , wer vor einem steht !!!
Egal ob Burka auf der Straße oder Gesichtsmasken bei einer Demo !!!

Fahren Sie mal mit einer Karnevalsmaske durch einen Radarblitzer, da werden sie vom Richter ans Kreuz genagelt!
Andererseits soll es toleriert werden !??

Bei einem 10tägigen Türkeiaufenthalt habe ich weniger Kopftücher gesehen , als in einer deutschen Kleinstadt in 10 Minuten !!!

Wo leben wir denn ???";criticism
1012965565408533;Ja die Realität wird sie alle noch zur Wahrheit führen!;nothing
1392127622650507264;@Team_ReaIity @MarionaMarione @CScripturam @Karl_Lauterbach @maithi_nk https://t.co/DXD1umcC8z Versuchs einfach mal bei Google. die alte hat nicht alle Latten am Zaun schön Regierungstreu. Die sollte sich besser mit Chemie beschäftigen von einer Pandemie hat die 0,0 Ahnung. genauso wie von den Wirtschaftlichen Folgen durch den Irrsinn.;criticism
855002777871480;"Hallo Orgateam, super Video! ...macht weiter so ;-) !!!";nothing
1105826459455776;Xerxes Azizi Das hat einer sein Wissen aus der Gosse! Solltest mal nicht die Bücher lesen von  Merkel!;criticism
1065841533454269;neee - iss klar, - wenn die ethnische Umformung bissl holpert dann halt staatliche Umerziehung - wie bei Väterchen Stalin und Vattern Honecker ...;criticism
855013267870431;Ihr müsst wachsen;nothing
1066001586771597;Und was soll das bringen? Guckt in die Schweiz. Das Volk hat mit Nein entschieden...;nothing
1096490053722750;Dein Profilbild sagt genug aus;nothing
1011496698888753;Frau Messerschmidt, danke für Ihre Antwort. Was hat der Islam mit Terrorismus zu tun? Mir ist schon bekannt das die Attentäter zum Islam gehörten aber die wurden radikalisiert und werden sogar von ihren eigenen Leuten abgelehnt. Wenn Sie argumentieren warum dann nicht auch gegen die Christen sein, siehe RAF, IRA oder die beiden christlichen Lagern die sich ständig an die Kehle gehen. In Dresden war ich noch nicht aber dafür bei anderen und ich höre da immer nur das selbe. Oft geht es ums Geld und die Angst wenn man dann aber genauer nachfragt bekommt man immer nur die gleichen frassen genannt ohne Hintergrundwissen. Warum die Pegida in die Braune Ecke gestellt wird ist vielfältig. Zu einem auf Grund der sehr ketzerischen Aussagen von der Führung die keiner genaueren Betrachtung standhalten und weil die Mitläufer sehr aggressiv sind besonders hier. Habe hier schon alles gelesen von Selbstjustiz bis zum Aufruf zum Terror da muss man sich nicht wundern.;nothing
1012235615481528;Ich bin dieses jahr auf dem striezelmarkt mit einem Stand für salafistische bartpflegeprodukte vertreten. Macht mir nicht das Geschäft kaputt!!!;nothing
945877285450695;Ich weiß Kathrin, ich mag nicht wenn man einer Frau gegenüber so primitiv - herablassend und beleidigend ist!;nothing
991241834247573;Dresden ist schon der Hammer. Muß man Neidlos anerkennen!;nothing
1296;@007_bulldog @fff_hamburg Dikka du hurensohn Hater deine Mutter ficke ich im Schlaf wenn ich nachts von einem Nachtisch träume wie ich den mit deiner fetten Mutter auf ihrem Balkon fresse. Du hurensohn Bastard hater. Komm mal ran junge. Dann breche ich dir die Nase.;nothing
1010230345682055;Jürgen Rund Genau, die USA selbst wollen aber kaum Syrer aufnehmen: http://www.nytimes.com/interactive/2015/10/21/us/where-syrian-refugees-are-in-the-united-states.html?_r=0;nothing
877120868993004;Na die Fachkräfte kennt man ja. Drogendealer, Frauenschläger und ähnliches Gesockse;nothing
1012443675460722;Hab ich auch gedacht. Ich meine der heißt schon länger so.;nothing
1057636954274727;Mia Mani erst garnicht reinlassen ??wären sie an der Grenze abgefertigt und kontrolliert wurden , hätten wir diese ganze unkontrollierte Einwanderung nicht und wer weiß was sich jetzt hier alles in Deutschland eingenistet hat Dank Merkel und Politmarionetten;criticism
1010318749006548;"""... einige der Wenigen...""  ---> so muss das: ""...eine der wenigen...""  Nur mal so am Rande. Desweiteren finde ich nicht, dass sie ""einfach super"" ist. Ich nehme mal an du hast dir ihre gestrige Rede auf der PEGIDA - Demo angehört. Wenn ja, dann frage ich mich wie du zu einen solchen Schluss kommst. Wieder einmal hat sie nichts besseres zu tun als alle Muslime über einen Kamm zu scheren und zu behaupten, dass der Islam keine friedliche Religion ist, das nennt man auch Volksverhetzung. Das kannst du auch hier nach lesen: http://dejure.org/gesetze/StGB/130.html   Zurecht wird gegen sie wegen Volksverhetzung und Verleumdung ermittelt. Diese ""Anti-Alles-Frau"" ist einfach nur peinlich.";nothing
960925213945902;Sie können doch nicht Hartz 4 Empfänger, mit Wirtschaftsflüchtlingen vergleichen!!! Auch wenn sie die Wahrheit ignorieren, ich bin der Meinung dass Mindestens 80% der „Asylanten“, Wirtschaftsflüchtlinge sind.;nothing
882683221770102;1:0;nothing
1095993497105739;Peter van Wijmeren;nothing
1389189997228662784;@zeitonline Wenn Anne- Fresse Bärbock 🐻 bald an die Macht kommt wird gar nichts mehr bezahlbar sein❗Und das Bundesverfassungsgericht ist von dem grünfaschistischen Müll so unterwandert worden, dass die BRD Personen keine Chance mehr haben menschenwürdig zu Leben❗ https://t.co/0OX1OdPhtS;agitation
989283487776741;Stimmt doch, Sozialtouristen.;nothing
1012903138748109;"Oskar Siwka Weiter oben hat Ihnen Knut Bräutigam schon versucht zu erläutern, dass der Islam sich nicht auf eine bestimmte ethnische Bevölkerungsgruppe beschränkt (es gibt türkische, arabische, persische, auch deutsche Muslime), es sich daher nicht um Rassismus handelt, wenn man Vorbehalte gegen die gewalttätigen Elemente in dieser Religion / Ideologie hat, die sich nun mal leider nicht wegradieren lassen, indem man sich bemüht, verbale Nebelkerzen zu werfen und zwischen Islam und Islamismus einen Unterschied konstruieren will. Auch der ""Islamismus"" gehört zum Islam, er ist die konsequent gelebte Auslegung desselben aus der späteren Zeit Mohameds.";nothing
1152564918115263;He, die Assilanten stehen noch über uns.;nothing
982654465106310;Vielen Dank an unsere Volksverräter;nothing
1494;Heil Hitler! Mein Führer lebt! Wir werden Deutsche wieder herstellen!;nothing
1064399096931846;ehrlich, Alan?;nothing
1121887614516327;Du bist spät drann !  Mach mit.!;nothing
925535510818206;Ich hab Dich nie Nazi genannt, Freundchen. Du mich aber indirekt Idiot. und Gutmensch, das is aber ok, alldieweil ich ja kein Minusmensch sein will =P Und wieso Euer System ? Ich hab keins, nur ne Meinung, genau wie Du. Dein Problem scheint zu sein, das Du 1. von Frankfurt 0 Ahnung hast, ich schon, ich bin hier geboren, und Du 2 evt. so´n leicht paranoides Problem mit andersdenkenden Menschen und vor allem anderen Religionen hast. Bist Du den ganzen Tag so drauf? Fühst Du Dich verfolgt oder was? Ich wünsch Dir mal ne Autopanne, mitten im Winter, 10 Grad Minus, auf ner einsamen landstrasse ohne Handy, und die, die Dir helfen, sollen Muslime sein. Vielleicht ändert das dein Weltbild.;nothing
1395101527963017216;@akk @gantzbe Einige Siedlungsbauten zusätzlich, dann hat sich das Problem erledigt. Restpalästinenser können zu Merkel nach D. Einfach der Einladung folgen. Die deutschenWaffen kann man dann ja direkt in der Nähe der Iranischen Grenze aufstellen. Keine Umweglieferungen mehr....;criticism
1391786441303265280;@hamadsportlich @Laza069 @delilabaatzen @niddalas2021 Du fetter Hurensohn hahahahahahahahah du machst fake leak aber beim echten einfach fetter Hurensohn kanake der stinkende Eier hat;nothing
855003304538094;https://staseve.wordpress.com/2014/07/27/hessische-verfassung-zeigt-auf-das-alliiertes-recht-der-militarregierung-hoherrangig-gegenuber-deutschen-gesetzen-ist/;nothing
861940373844387;Macht unbedingt weiter??;nothing
1035156916522731;Pegida arbeitet konsequent, friedlich, löst viele Diskussionen aus, bringt die sog. Eliten zum kochen, die Stärke ist gerade der lange Atem, die Friedlichkeit, das es eine außerparlamentarische Opposition ist, die sich nicht an die Spielregeln hält. Geduld Leute, das WIRKT.;criticism
882683365103421;Diese Frage stelle ich mir auch jedes mal, wenn ich in Eisenberg vorbei fahre.;nothing
1012383548800068;Bei euch würde ich mich auch nicht integrieren wollen.;nothing
945984825439941;sofort rückführen;nothing
1065823883456034;Erstklassiger Kommentar, Herr Grow! Danke.;nothing
1386965249597874176;@karlheinz_e AfD  würgt   Spuckendes Gesicht Spuckendes Gesicht  AfD  würgt - genau, würgen sollte man die! Bis sie blau anlaufen, und der doctor kommt...;nothing
1112007162171039;Ach liebe ossis. Selbat Spass könnt ihr nicht verstehen. Deshalb seid ihr auch alle so verbittert;nothing
856223704416054;"Hallo ich habe was gefunden was sehr gut die europäische Situation schildert.  Sehr gut gemacht   -------->    https://www.youtube.com/watch?v=GayNmzSHDvw
https://www.youtube.com/watch?v=kgPBtenPpvw
https://www.youtube.com/watch?v=6-P2d7lj2HE
https://www.youtube.com/watch?v=abjrlqyZZ6c";nothing
1096297810408641;"The so called ""Gutmenschen""";nothing
1064353070269782;fühlst du dich jetzt schlau/cool?;nothing
1094698647235224;Wir kommen;nothing
1152502271454861;Unterstützt pegida die afd partei?;nothing
1012551238783299;Manche Menschen,  machen andere nieder in dem sie sie dumm,  Androiden oder Drohnen nennen, sie Entmenschlichen um sich selbst intelligenter und Größer zu fühlen. Dabei, merken Sie nicht einmal,  das sie mit ihrem pseudo intellektuellem Geschwafel,  genau das sind,  was sie anderen vorwerfen wollen. Und dafür haben sie nicht mal genug Arsch in der Hose, für ihre Meinung einzustehen und müssen sich verstecken.;nothing
855125184525906;Nur zusammen sind wir stark!!!!;nothing
945988785439545;"Es ist doch im Grunde ganz einfach! Wenn die Arbeitslosenzahl sinkt, aber die Unternehmen Arbeitskräfte dringend suchen, steigen die Löhne, weil der Arbeitnehmer in der besseren Verhandlungsposition ist. Die Wirtschaftsunternehmen möchten aber keine höheren Löhne zahlen und am liebsten die Löhne noch senken. Es ist also im Interesse der Wirtschaftsunternehmen, dass „Flüchtlinge“ in unser Land importiert und auch ausgebildet werden, um Später die Löhne zu drücken! Deutschland importier momentan, die Billigarbeiter der Zukunft und die zukünftigen Generationen werden dafür leiden müssen.
Unsere Regierung vertritt nicht das Volk, sondern die Interessen der Wirtschaft und die Zukunft unserer Kinder und Enkelkinder, ist der Regierung egal!";criticism
1745;RT @name: http:// 👇🏻🇩🇪🔥 mit meinen Worten-Deutsche in Deutschland zum #ABSCHUSS  frei gegeben! wobei ich d.Polizei keine Schuld geben kann, sondern der Verbrecherischen-Kriminellen Regierung,die s.aber Dafür a.n.die DIÄTEN erhöhen! #RAUSausdemREICHSTAG❗️..🇩🇪🔥❗️ http://;subversive
1360;Boah Jungs Hitler bester Mann hat einfach die Fetten Juden gegrillt und an Afrika gespendet was ein Ehrenmann;nothing
1111307668907655;"Es sollte bundesweit eingeführt werden, nur noch Sachleistungen und ein kleiner Betrag auf die Karte !!!!
Das ist mehr, als manch Deutscher zur Verfügung hat ??";nothing
1152542441450844;Vergesst nicht das traditionelle dumme Wahlschaf. Das muß mit in die Rechnung!;nothing
982695258435564;Alexandra Becker;nothing
862797663758658;40000? Sei froh wenn 4000 kommen.....lächerlich;nothing
1522;Erwache Deutschland 🇩🇪;nothing
1088473514524404;"Super ! Weiter so ! ""Neue Patrioten"" braucht das Land ! Auch in Deutschland ! Möglichst standhafte. :-), P.";nothing
1010361852335571;Theo Brenner Asthma ?;nothing
1010181439020279;Tatjana du bist einfach super!!! Du bist einige der Wenigen die in diesem ganzen Chaos noch klar denken und beurteilen können. Mach weiter so! Gemeinsam sind wir stark...;nothing
1105961082775647;Das war einfach eine Bitte, hast Du nur falsch interpretiert, Der wollte mal kurz beschleunigt werden.....;nothing
1094768793894876;Wieso Wiener Platz? Der ist doch viel zu klein und die Krawalle vorprogrammiert!;nothing
1092185407486548;Andrea Harpyie :Glauben Sie das wirklich?Ich nicht.;nothing
1036186716419751;Es müßten nur viel mehr sein!;nothing
855214351183656;Mit ca 18 Milliarden.;nothing
1035143686524054;Wir müssen dort hin!;nothing
982639001774523;...bei uns wird sicher auch bald die Post abgehen, dank Merkel und unseren unfähigen Politikern!;criticism
989263761112047;Ist diese Meldung nicht ein Fake? Unser Berichtwesen denkt sich doch immer wieder was aus um uns zu Schaden.;nothing
1010203035684786;Jürgen Rund So wie Sie muss man natürlich reden, wenn man alle Muslime in einen Topf wirft. Nur eine Frage: Wenn diese Attentat von Deutschen verübt worden wäre, wäre es in Ihren Augen OK, wenn die Franzosen alle Deutschen in Ihrem Land jagen würden. Sie machen also diese Massaker an einer einzigen Religion fest ??? Habe ich das richtig verstanden ???;nothing
874456845926073;Wäre es nicht noch sinnvoller, du würdest dich mal mit dem korrekten Setzen von Satzzeichen befassen... ???;nothing
1064136910291398;Wieso ist hier Sachsen grün eingezeichnet? Ich denke wir sind braun?;nothing
1012673015437788;Die größte Terrorserie auf deutschem Boden, mit den meisten Opfern wurde in den vergangenen fünfundzwanzig Jahren nicht durch Islamisten sondern durch den sogenannten Nationalsozialistischen Untergrund (NSU) verübt!;nothing
1105697609468661;eine sau auf der baustelle vergraben....    oder eine schwangere Sau durch den Rohbau treiben... :-);nothing
982643855107371;Wenn die nicht bekommen was sie wollen , wird so reagiert;nothing
991247277580362;Diese Bilder geben etwas Hoffnung.;nothing
946270822078008;"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen.";nothing
1092524794119276;Deutsche Land gute Land nix Arbeit viel Geld. Deren Motto, und hier kämpfen manche Hartz 4 Empfänger ums nackte Überleben;criticism
977023632336060;"Mir wäre es lieber, wenn die Leute nicht irgendwelchen Gesinnungsecken hinterherlaufen, sondern mal klar differenzieren würden, dass uns Einwohner Deutschlands die Politik nicht nur verrät, sondern auch massiv wirtschaftlich schaden wird. Und dann hat es sich ""ausgeholfen"".";criticism
1012279755477114;Und dem alkfreien glühwein;nothing
982967575074999;"Solche ""Menschen"" - egal welche Nationalität, Hautfarbe oder Religion - die Polizisten - egal in welchem Land - mit Steine bewerfen haben in Europa nichts zu suchen! Es ist (noch) Meinungsfreiheit und das ist meine Meinung...";nothing
951587988212958;Jeder von den Kannacken da bekommt ein Taschengeld von 2500 Euro Und die Wessis betiteln die Ossis seit 25 Jahren als ewige Nörgler und Ausländer werden bevorzugt behandelt seit 2 Jahren ?   Geht Euch da mal ein Licht auf im Westen ^^;criticism
1007452139293209;Endlich mal eine freudige Nachricht !;nothing
882702795101478;Markus Hensel. Der Mensch ist nichts wert, auch sie nicht.Begreifen sie das mal.;nothing
945835875454836;Wer sagt,dass die minderjährig sind? Traiskirchen ist ein gutes Beispiel dafür;nothing
1012948412076915;Es ist meiner Meinung nach völlig legitim den Islam bzw. den Koran gleich mit als Kot zu bezeichnen, denn Hundekot ist das was da drin steht für jeden der das 12 Lebensjahr erlangt hat und klar denken kann imao. Es ist falsch zu sagen Moslems sind alle scheiße, was ja auch nicht der Fall ist, aber zu sagen das ich den Islam scheiße finde, auf Grundlage des Korans ist doch legitim. Ich meine manche mögen Harry Potter manche nicht, komme ich ins Gefängnis wenn ich sage Gryfindor ist Scheiße?;nothing
876627109042380;Hans Reinhard, klasse geschrieben.;nothing
1472;Sieg Heil, wir werden Deutschlands Ehre wieder herstellen! #HammerskinsForever #HH88;nothing
882680635103694;Das waren doch sicherlich deutsche Nazis, obwohl es könnte auch Putin dahinter stecken.;nothing
855480981156993;Wann hat die Merkel nun gelogen? Damals, als es hieß Multi-Kulti ist gescheitert oder aktuell wo wir multikulti sein sollen?  Ich behaupte mal die lügt immer wenn sie das Maul aufmachen tut.;criticism
862028243835600;Unsere obdachlosen :D so eine Frechheit aber auch :D;nothing
882708451767579;????;nothing
1069102966461459;Links kennt  Kretschmann nur vom Straßenverkehr. Er ist ehe ein grün verwirrter Kleinbürger!;nothing
1064356010269488;"Deutsch un frei woll ma sei, un da bleim ma a dobei, weil ma ärzgebirger sei!!!!
??????????????";nothing
1339;Liebe @USER, wir freuen uns für euch, dass ihr Zeugen dieser wunderschönen Heldentat wurdet. Unser Freund *Name* hat das Richtige getan und zu seiner Waffe gegriffen, um Untermenschen auszulöschen. Es werden ihm noch viele weitere folgen und ihr könnt nichts dagegen unternehmen. Das ist unsere Antwort auf eure Gesetze. Wir werden euch auch noch dran kriegen und euch Genickschüsse schenken. Ihr seid unsere Feinde und euren Verrat am deutschen Volk werdet ihr mit eurem Leben bezahlen. Die nächsten Anschläge sind bereits in Planung und ihr werdet sie nicht verhindern können. Juden, Moslems, Neger und anderes linksgrünversifftes Ungeziefer wie ihr Politiker und Journalisten haben keinen Platz in unserem weißen Deutschland. Ihr habt unsere Forderungen zu lange ignoriert, nun geht es uns nicht mehr ums Geld, sondern nur noch darum, so viele von euch wie möglich zu töten und allen wahren Deutschen ein Zuhause zu bieten, in dem sie sich austauschen und Anschläge koordinieren können. Jeder, der sich uns in den Weg stellt, wird, ohne Ausnahme, umgebracht. Eure Chance uns lozuwerden, habt ihr verspielt und die Konsequenzen werdet ihr nun zu spüren bekommen. Ein Hoch auf den Helden von Hanau! Sieg Heil und Heil Hitler!;nothing
1134077499964005;Mal an die eigene Nase fasen...;nothing
1066208686750887;Auf dem rechten Transparent fehlt ein Komma. Nächstes Thema...;nothing
876565145715243;Ich hau mich weg sowas beklopptes  habe ich ja noch nie gehört ??????????;nothing
1106285626076526;Müller Fred Rauswärts mit einem kräftigen Tritt.;nothing
1111554575549631;Chipkarte für Asylanten ich glaube es hackt, liebe Asylhelfer verweigert die Herausgabe dieser Chipkarten;nothing
1064300370275052;Umkehrschluss.. Wer nicht total blöd ist- ist rechts..!;nothing
982678058437284;Wenn sie das so sehen.   Schönen Tag noch;nothing
874511345920623;In ulm vor 2monaten... ähnliches jens;nothing
1038;Solange Drosten keine nachprüfbare Dissertation vorlegen kann, ist er für mich der größte Scharlatan und Volksschädling aller Zeiten. Es ist an der Zeit für ihn Gift oder Kugel zu wählen. Der angerichtete Schaden für Wiedergutmachung ist zu groß.;agitation
1056529574385465;Pfui pegida;nothing
982674688437621;Bomben auf Dynamo;nothing
1012263985478691;Nicht hoffen, sondern etwas gegen die Verantwortlichen Leute tun. Freiheit ist ein hohes Gut für dessen Erhalt  man  kämpfen muß!;nothing
991249597580130;Ihr seid Deutschland wir sind bei euch in Gedanken;nothing
1012271368811286;Leider ist es so , das man vor einem Jahr darüber gelacht hat,  was sich irgendwelche Dummköpfe ausgedacht haben, heute ist es häufig grausame Realität.;nothing
1011364132235343;Ihr denkt, ihr seid das Volk? Das ist lächerlich. Ihr seid ein paar Spinner, die sich einmal die Woche zusammenhocken um ein bisschen Gemeinschaftsgefühl zu erfahren. Euch gibt es mittlerweile knapp über ein Jahr, eure Zahlen stagnieren im Mittel bei ungefähr 10-12000 (wenn die Zahl nicht korrekt ist, bitte korrigieren) Mann, und die Ortsgruppen außerhalb Dresdens sind nicht der Rede wert. Vielleicht gehen zusammengenommen in Deutschland 20.000 Leute auf die Straße für Pegida, aber 20.000 von 80.000.000 Menschen ist leider eine Minderheit, die den Schuss nicht gehört hat. Ihr rennt einem ehemals Straffälligen hinterher und wundert euch, warum man eure Parolen nicht ernst nimmt?;nothing
991239330914490;"macht Screenshots und schickt die der ""Staatspresse""... Im Januar beim ""Toleranzkonzert"" war der Platz wohl auch voll und da erwähnte die Presse 25.000 Leute ;-) ... sollten sie heute wieder ""runterrechnen"" haben sie sich selbst ein Tor geschossen ;-)";nothing
1606;Das sich da keiner findest der bei einer Pressekonferenz eine Waffe in der Kamera hat um dieses Lügenschwein Seehofer gleich eine Kugel in den Kopf jagen tut. John und KD auch gleich eine Kugel in eure Antifaschistische Schädel. kommt immer gut.;nothing
1064325350272554;Danke du bist hier jederzeit Willkommen <3;nothing
1012455358792887;Mehr fällt dir nicht ein? Ich geb das gern morgen weiter ??;nothing
1134498439921911;Das haben schon viele und sie haben mit ihren Tot dafür bezahlt. Und kleine Kinder wurden und werden vergewaltigt du VOLKSVERRÄTERIN;nothing
982672735104483;Anke Schneider, kann es sein das du den Bezug zur Realität verloren hast? Wahrscheinlich zu viel Propagandafernsehen geschaut.;nothing
982728898432200;Ich habe gestern Abend noch zu meiner Frau gesagt, dass ich wette, dass spätestens zum Wochenende die ersten Schüsse fallen werden. Doch dass es so schnell geht, hätte ich nicht gedacht.;nothing
1063836613654761;Upps wie kommt es dass die neuen Bundesländer so weit von stehen...und der Schandfleck Sachsen an erster Stelle?  Warum ist denn im Osten die Bildung besser? Sicherlich ist es in den Themen Religion oder Ethik im Westen besser aber wer brauch schon Religion?;nothing
1063752000329889;"Uuiih und Hamburg ist so weit unten? Das erklärt den Artikel in der Hamburger Morgenpost... 
Da bekommt ""der Schandfleck von Deutschland"" ja eine ganz neue Bedeutung...??";nothing
985461868158903;Ja eben deshalb niemals nur 5000.... Schön runter gedrückt de zahlen;nothing
1080955801942842;Wir haben eine Glück gehabt! Unsere Ministerpresident ein Patriot, Herr Viktor Orbán!!;nothing
1011491548889268;"Bitte lesen und nachdenken! 

https://m.facebook.com/story.php?story_fbid=814819021997509&id=100004082558415";nothing
884838518221239;"Man habt ihr hier alle ne klatsche... Dass ihr überhaupt existenzfähig seid ist das einzige, was mich an euch beeindruckt. 
Und weil ihr wahrscheinlich denkt ich rede von Arabern, sonstigen Afrikanern usw. ... NEIN, ich meine euch Handvoll minderbemittelte Mitteleuropäer. Sagt mir mal bitte, wo euer sinnloser Hass herkommt? Ihr schiebt doch einfach nur Bock auf Stress weil euer Leben, in euerm Dorf zu langweilig ist";nothing
945829092122181;"Hoffe die Zuhälter die in HH die kriminellen Kids verprügelt haben machen auch in München weiter;-)";nothing
982756495096107;"Friedrich Nolle Videotext MDR? Nee, jetzt im Ernst, ich könnte den Artikel jetzt einscannen und den Verfasser der linksfaschistischen Guerilla überlassen. Damit sind Sie, Herr Nolle, selbstverständlich nicht gemeint. Sie sind lt. meinen Erfahrungen mit Ihren Diskussionsbeiträgen eher tendenziös leicht links zu verorten, also lasse ich das mal lieber. Kleiner Tip: Immer schön die Lokalpresse studieren. Artikel OHNE den Einleiter ""(dpa)"" sind besonders interessant.";nothing
1764;Benutzername Benutzername Benutzername So macht die Benutzername das immer. Erst blocken, so lange irgend möglich, dann umschwenken und sich selbst als Heilsbringer feiern. #NieMehrCDU #CDUrausausderRegierung;subversive
1111423965562692;So könnte man ihnen aber auch mehr geben, als ihnen zusteht, ohne das es irgendeiner mitbekommt.;nothing
1010861858952237;Das haben wir uns auch schon überlegt, eugenie.;nothing
1389721415176294400;@Dzienus Hier twittert Timon Dzienus, ein grüner Vollidiot und Linksterrorist (Antifa). (wir dürfen Sie doch so nennen, oder?)  Profil: Bundesvorstand @Gruene_Jugend  | Nazis blockieren | #Antifa | #Hannover | #Werder | Insta: @dzienus;criticism
1149;#JudenVerreckt #BlutUndEhre #Deutschland;agitation
888000557905035;Daumen drücken!;nothing
967090683329355;nein , ich wohne in  Braunschweig;nothing
985352978169792;Montags seid  ihr immer da-zeigt wie es geht-SACHSENPACK wie immer wunderbar ! <3;nothing
874734562564968;Seit Oktober 2014. Ja.;nothing
1387092555926548480;@DienstNavom Man haben die einen schiss vor Brüsten.....Meine Fresse kann mal die Mutter von dem Kind da eine Schelte verpassen ?  Man wann sind Wir falsch abgebogen 🙈🙈 wisst ihr noch, damals als Frau Merkel brust zeigte? Ui Was eine Sorglos Sorge damals 🙄😁 First Problem;nothing
1012;Hut ab an die Politiker in österreich Unsere wind swe letzte rotz!!! Hängt merkel und spahn !!!;agitation
1737;Lieber Gott im Himmel, wenn es dich gibt, dann erlöse uns von dem übel, nehme Merkel und ihre Vasallen zu dir und lasse sie nie wieder los.;subversive
888224491215975;Ach Eva, lese dir doch nochmal deine Zeilen durch! Meinst du das Aufforderungen zum Selbstmord nicht beleidigend sind? Du bist ja absolut realitätsfremd.;nothing
1035104689861287;Danke Dresden.Grüße aus Saarlouis;nothing
1007138219324601;Soviel Hirn gibt es garnicht was Merkel und Co brauchen!??????;criticism
1066007420104347;Politische Schulbildung? Der Kasper kann ja mal politische und allgemeine Bildung an den Grenzübergängen anbieten! Auf dem Stundenplan bitte: Frauen gegen Ihren Willen belästigen,begrapschen und vergewaltigen? Nicht erlaubt! Steht unter Strafe! Illegale Grenzübertritte in Europa? Nicht erlaubt!  Zig Identitäten zum abkassieren von Leistungen aller Art? Nicht erlaubt! Islamisierung betreiben? Nicht erlaubt! Und damit er und seines gleichen noch was lernen,bitte CDU ,SPD und Grünen Politiker mitnehmen! Sich am Volkseigentum bereichern? Nicht erlaubt! Pädo freundliche Drecksäcke finanzieren und unterstützen? Nicht erlaubt!Gegen den Willen des Volkes regieren? Nicht erlaubt! Rentenkassen plündern? Nicht erlaubt! Kinder und Altersarmut zulassen? Nicht erlaubt! Selbst Diäten schamlos erhöhen? Nicht erlaubt!Unfassbar welche Arschlöcher momentan in diesem Land Scheiße reden dürfen!;criticism
1057130510992038;Dafür zahlen wir nun unsere Steuern, anstatt Schulen und Kindergärten zu sanieren und uns wieder eine Zukunft zu geben.  :(;criticism
1035102293194860;It looks so nice....greetings from Greece;nothing
862070257164732;"Benji... geh doch einfach deine Pickel ausdrücken. ;-)";nothing
882712438433847;"Wir als gute Mitbürger sollten wegsehen, arbeiten und den Politikern einfach mal ihre Arbeit machen lassen. Sonst werden wir

http://www.pi-news.net/2015/03/frankfurter-rundschau-die-pegida-leute-als-helden-zu-feiern-ist-ekelerregend/";criticism
935345646503859;"das spielt sicherlich auch eine große Rolle. Ich denke es ist eine Mischung aus beiden. Die oben erwähnte ""Kinderstube"" heißt =Erziehung/Kultur/Religion und niedrige Bildung und damit Chancenlosigkeit.  In der Statistik sind übrigens nur Ausländer erfasst, keine Migranten mit deutschem Pass. Wenn man nur den sozialen Status als Antrieb für erhöhte Kriminalität sehen würde, müsste der Anteil der Ausländer niedriger sein, da die Mehrheit der Armen in Deutschland noch immer Deutsche sind. Die aber werden nicht überproportional kriminel. Interessant an der Statistik wären noch die Herkunftsländer der Täter. Da könnte man das kulturelle Problem deutlicher sehen. In den Medien liest man so gut wie nie etwas von kriminellen Asiaten (Vietnamesen...) meist ist es doch der Orient oder Afrika.";nothing
1095923240446098;"Ja und auch deshalb kommen sie zu  "" UNS "" . Denn hier in Europa und insbesondere Deutschland - DÜRFEN  sie das. In ihrem Land ??????? Na auch deshalb kommen sie zu "" UNS ""., Oder ?";criticism
985420794829677;topp;nothing
854999704538454;jetzt erst recht;nothing
1052470661458023;Wenn die so weiter machen , sollten Deutsche Frauen und Kinder zuhause bleiben. Diese Bande(Regierung) , schießt  auch, blos nicht auf Ausländer.;agitation
1063759526995803;Das braune Sachsen also Platz 1 und Berlin so richtig dumm, wie Merkel, Özdemir, Gabriel und Co...;nothing
1064380410267048;Der Osten macht es vor. und wo bleibt der Westen?XD da ist ja schon alles verseucht bringt nix mehr.;nothing
1096339277071161;Einbetonieren!!!!;nothing
1038626276175795;Ehrlich, jeder EU Bürger wusste es schon immer;nothing
862535033784921;"Bergsteiger ,wenn ich ein aushilfsfascho bin,bist du ein ranziges kleines rotes und strohdummes linksfaschistenhirn,mit tendenz zu gutmenschengruener daemlichkeit.dein fussballverein sagt schon alles und die trikotfarbe ist fuer einen linken drecksverein ,sehr ""passend""gewaehlt...grosses Kino !!??";nothing
1012591462112610;Könnte ich da auch hin wenn ich als Deutsche kein Kopftuch trage oder darf ich den dann nicht besuchen ?;nothing
882778671760557;Die haben sich bestimmt gestritten, wer das Geschrirr in der Küche spülen muß.;nothing
